,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-E9-A1R7-11A-42R-A14M-07,0.23651625,-0.45214948,0.15290524,0.18043739,-0.18834981,0.25893784,-0.3130352,-0.17454752,-0.26825738,0.017797891,-0.08001773,0.053189173,-0.17078666,0.08660737,0.5242692,-0.38313833,-0.24316086,-0.1042949,-0.17603892,-0.025959365,-0.10657067,0.32515338,-0.41080567,-0.6735489,-0.26867288,-0.18800236,0.25780115,0.047076985,0.2538689,-0.17921521,0.22163887,-0.3151665,0.19891869,0.2702704,-0.24459383,-0.17554186,-0.031020526,-0.1448975,0.15908359,0.6237886,0.20539023,-0.30164576,0.20913585,-0.122133754,0.050628856,-0.123053305,0.18544145,0.21683878,0.043443754,-0.15716583
TCGA-E9-A1RB-11A-33R-A157-07,0.22788507,-0.43136346,0.04457944,0.12260108,-0.108545415,0.24720272,-0.29563075,-0.16610141,-0.4148007,0.14408515,-0.1317468,0.09141254,-0.15662062,0.03919794,0.46329236,-0.31051806,-0.24662772,-0.09953999,-0.19085234,-0.060152315,0.008798645,0.29318562,-0.23677826,-0.51689035,-0.17302658,-0.22254717,0.19602315,0.011519716,0.2699023,-0.22633803,0.19999246,-0.20127131,0.18179935,0.2380348,-0.21200153,-0.13079779,-0.06526189,-0.19523607,0.14795184,0.5278138,0.18542944,-0.26921737,0.11768131,-0.07189136,0.22505188,-0.11112885,0.18777722,0.21317849,0.14987917,-0.3659988
TCGA-E9-A1RC-11A-33R-A157-07,0.20120512,-0.34667888,0.2664153,0.16298579,-0.3587646,0.32854638,-0.21277297,-0.15091659,0.028428948,-0.076164156,0.16630745,0.08743399,-0.1829126,0.17162588,0.4397681,-0.41840392,-0.3523428,-0.103109464,-0.2749664,-0.057165954,-0.13537683,0.3181441,-0.4655628,-0.6390463,-0.33071187,-0.2044278,0.2819771,0.16867611,0.26599473,-0.062559396,0.2607935,-0.3582065,0.28284842,0.33193782,-0.21635458,-0.18327583,0.06063145,-0.09056418,0.17458925,0.5020731,0.18895581,-0.35885385,0.35596836,-0.099957176,0.048400693,-0.104519255,0.17715403,0.24656849,-0.16036205,0.19733503
TCGA-E9-A1RD-11A-33R-A157-07,0.1911335,-0.45767102,0.10928419,0.11167523,-0.253675,0.29187763,-0.2840641,-0.0632682,-0.30556265,0.06862553,-0.07960377,0.06329037,-0.14941896,0.05846593,0.4634695,-0.34240818,-0.24812934,-0.06704574,-0.3090296,-0.07567845,-0.06321725,0.29857677,-0.28437662,-0.6249403,-0.25705928,-0.25800464,0.24431485,0.079980925,0.20683908,-0.15295734,0.2094707,-0.24329838,0.23612854,0.25251982,-0.17290743,-0.15623234,-0.030699305,-0.16402635,0.15455884,0.581304,0.24000657,-0.32966495,0.22181158,-0.12962797,0.14258556,-0.138388,0.19385436,0.2730974,0.071050934,-0.20385379
TCGA-E9-A1RF-11A-32R-A157-07,0.21949191,-0.34531412,0.2767454,0.1736381,-0.34615624,0.38460156,-0.22221784,-0.23741207,0.031198008,-0.05792437,0.10335592,0.022332553,-0.22025177,0.14977574,0.5457511,-0.38641697,-0.34935278,-0.16956346,-0.20561227,0.0022359905,-0.18686604,0.30533174,-0.49073428,-0.71113926,-0.35645226,-0.17560014,0.34417307,0.07208484,0.30202365,-0.14409338,0.32408127,-0.3987528,0.28530827,0.34831667,-0.27444953,-0.2288255,0.10823293,-0.05185969,0.27610788,0.6008719,0.1955163,-0.35407966,0.3663954,-0.072456546,0.019333957,-0.091502845,0.16117899,0.18247181,-0.12949948,0.28444856
TCGA-E9-A1RH-11A-34R-A169-07,0.18057649,-0.44842666,0.22481306,0.13261695,-0.2961484,0.24550048,-0.27573144,-0.09738505,-0.21101348,0.032306723,0.006860192,0.07387392,-0.17287044,0.09547564,0.39399406,-0.3886302,-0.30198035,-0.10468349,-0.31268433,-0.070068754,-0.087635644,0.2957933,-0.3524151,-0.6129469,-0.28505272,-0.21255602,0.26757276,0.061989937,0.21050711,-0.116078086,0.20928366,-0.29653633,0.24425602,0.33421063,-0.23241505,-0.18798968,-0.0012430579,-0.14132854,0.174866,0.643846,0.21090192,-0.3667782,0.22930923,-0.10519492,0.1195478,-0.085005805,0.19669369,0.25679356,-0.002506068,-0.073865384
TCGA-E9-A1RI-11A-41R-A169-07,0.18264377,-0.38098675,0.18952648,0.18088134,-0.3315949,0.27690023,-0.26306173,-0.23513426,-0.060878944,-0.042190768,-0.0023569965,-0.015211396,-0.17641519,0.11268074,0.46883562,-0.3272747,-0.28890708,-0.15018456,-0.2433088,-0.019329332,-0.22777465,0.36504012,-0.43603864,-0.7092554,-0.3273612,-0.18361202,0.30902886,0.10674096,0.30831182,-0.10132393,0.3052737,-0.45637855,0.2883677,0.34860262,-0.31074923,-0.24269925,0.10593179,-0.12588595,0.25781125,0.7081307,0.25183553,-0.41424322,0.29474488,-0.16953683,-0.024794633,-0.04027423,0.21004361,0.18300276,-0.014226756,0.17212941
TCGA-GI-A2C8-11A-22R-A16F-07,0.16342981,-0.120387174,0.33206636,0.2435368,-0.26202062,0.07727429,-0.17038377,-0.05487977,0.11750291,-0.0665875,0.16375653,-0.072087094,-0.2589834,0.34150088,0.124709114,-0.34976482,-0.3682795,-0.22568455,-0.12485587,-0.040489852,0.010785766,0.26558998,-0.28613526,-0.090359576,-0.37311298,-0.19474189,0.28878707,0.23316197,0.32284546,0.010134016,0.12384436,-0.5339662,0.2875432,0.33017406,-0.21174799,-0.21036981,0.020698348,-0.07699764,0.10060405,0.46542954,0.2582027,-0.39523375,0.34500593,-0.10438831,0.035790287,0.020140773,0.09243725,0.2235078,-0.26252457,0.3389698
TCGA-GI-A2C9-11A-22R-A21T-07,0.19934161,-0.40970936,-0.006866071,0.1364742,-0.10034409,0.16566856,-0.35769325,0.08046614,-0.4666633,0.21689682,-0.24970576,0.1324762,-0.13590305,-0.023780236,0.40628603,-0.1877287,-0.23326628,-0.1078441,-0.26947436,-0.12480942,0.10531619,0.25708762,-0.19762067,-0.3481364,-0.15624508,-0.2779047,0.16322424,0.098732896,0.17452872,-0.14927812,0.061127193,-0.07606908,0.2059633,0.19515595,-0.12959597,-0.16606152,-0.16239166,-0.17573309,0.05241264,0.331432,0.21314538,-0.24477018,0.112530015,-0.12749416,0.26725718,-0.18124019,0.14720233,0.29105887,0.15510637,-0.3892873
TCGA-22-4593-11A-01R-1820-07,0.10891053,0.01797364,-0.16195497,0.22233354,-0.20229438,0.2847172,0.031194003,-0.056184266,-0.14129013,-0.0014375615,-0.21345545,-0.17371853,-0.22666955,0.14655814,0.47485757,-0.108551435,-0.22209123,-0.3027626,0.17209885,-0.04335097,0.13316168,0.1652897,-0.3811139,-0.48873684,-0.20564078,-0.07675892,0.21180022,0.10397105,0.22493786,-0.051197413,0.16012819,0.5162236,0.22672991,0.16142884,-0.27983123,-0.18361853,-0.20121622,-0.13309376,0.11377283,-0.62297535,0.2000748,-0.14203703,0.2877641,-0.22899865,0.14124651,-0.39772218,-0.10710595,0.06874774,-0.23042805,0.26270333
TCGA-22-4609-11A-01R-2125-07,0.11018117,0.17847714,-0.23315346,0.23626265,-0.17891258,0.30811995,0.05618499,-0.14229871,-0.1973353,0.14672853,-0.3964267,0.023996541,-0.20596708,0.11040284,0.65681547,0.021412198,-0.096537784,-0.27739602,0.20901404,-0.18102704,-0.0041034077,0.21342415,-0.45454282,-0.3274977,-0.25848255,-0.095215954,0.15464349,0.13242689,0.24399209,-0.16995348,0.16866596,0.4653375,0.16549462,0.16665342,-0.24967924,-0.17266949,-0.110975794,-0.12675521,0.11062786,-0.69228995,0.20345058,-0.19004835,0.2291669,-0.15588951,0.10303375,-0.40377942,-0.065440185,-0.024739182,-0.28184772,0.2566505
TCGA-22-5471-11A-01R-1635-07,0.03823973,0.2888082,-0.32498652,0.28308287,-0.23362975,0.22261778,0.12571435,-0.08163846,-0.25347355,0.1408394,-0.42730588,-0.041052327,-0.22525649,0.13247626,0.5923988,0.13133426,-0.07240957,-0.32823557,0.19045977,-0.21576348,-0.0033013704,0.21252167,-0.43163216,-0.32210225,-0.19554871,-0.033168837,0.1799572,0.16886547,0.15401049,-0.12253964,0.1884804,0.5115512,0.16655678,0.17596984,-0.19335407,-0.14527616,-0.18438354,-0.18191387,0.09109303,-0.7213568,0.23946911,-0.23684244,0.18159874,-0.18145286,0.048495974,-0.41343012,-0.12437483,0.053597502,-0.27888277,0.16635899
TCGA-22-5472-11A-11R-1635-07,0.08474376,0.11599775,-0.20265006,0.27597052,-0.1418231,0.22716732,-0.017930912,-0.17355959,-0.31110945,0.11808797,-0.38470006,0.0065932143,-0.21654789,0.16091026,0.62238157,-0.04485512,-0.09107456,-0.23892012,0.30533388,-0.1328373,0.069198266,0.1810111,-0.5399408,-0.38210782,-0.18100242,-0.07092959,0.19116642,0.097445026,0.1691689,-0.2132913,0.12583308,0.42575693,0.19817494,0.14563812,-0.20472415,-0.12757754,-0.15031134,-0.19025773,0.063014686,-0.6367733,0.15703821,-0.1421314,0.16273822,-0.16702527,0.15159328,-0.39797524,-0.11667601,0.09152113,-0.2467252,0.13030195
TCGA-22-5478-11A-11R-1635-07,0.08548146,0.1868689,-0.28467283,0.20184332,-0.15898596,0.37447882,0.13284913,-0.15158696,-0.14160115,0.10042669,-0.41385558,0.006343389,-0.21749824,0.081339605,0.68018126,0.04576961,-0.09003647,-0.28887683,0.2826046,-0.1666557,-0.010296282,0.21600777,-0.44582182,-0.34393153,-0.25141397,-0.081783004,0.18397553,0.13161737,0.25264317,-0.17535935,0.24706812,0.48100865,0.1880393,0.23158598,-0.26417676,-0.19181623,-0.15839681,-0.17265782,0.11496507,-0.7393102,0.21848881,-0.19730964,0.20053262,-0.18800785,0.0050204797,-0.48182642,-0.07639473,-0.0019725545,-0.26456293,0.27906013
TCGA-22-5481-11A-01R-1949-07,0.013508401,0.17374149,-0.3029307,0.21019559,-0.23999824,0.28711733,0.14567886,-0.020403491,-0.21730953,0.19716442,-0.3416926,0.024733992,-0.17230198,0.14639537,0.58638614,0.10128935,-0.11587634,-0.24323778,0.04841826,-0.1731889,0.10856549,0.19552161,-0.3848483,-0.28337651,-0.1927745,-0.114432596,0.16807202,0.21003653,0.16940516,-0.045182873,0.09852949,0.61825025,0.18097214,0.21341813,-0.17231148,-0.12474987,-0.14723863,-0.14838713,0.054122698,-0.78817624,0.23323107,-0.19915442,0.18350387,-0.15300466,0.14546213,-0.48372015,-0.081108205,0.086358055,-0.236919,0.10579286
TCGA-22-5482-11A-01R-1635-07,0.063802786,0.109323755,-0.18352595,0.20463459,-0.1556504,0.2787859,0.019110523,-0.13439484,-0.30330566,0.091597855,-0.35751495,0.099564984,-0.19356585,0.18117777,0.6715668,-0.017824132,-0.11041744,-0.19846396,0.16856797,-0.11300424,0.05464885,0.17717852,-0.5410382,-0.41159707,-0.19597107,-0.11062578,0.19258331,0.15234093,0.1537996,-0.1587898,0.13083804,0.4519575,0.18018876,0.16512114,-0.15901001,-0.14416274,-0.17846112,-0.16176474,0.037711054,-0.7094654,0.20255111,-0.14434862,0.18960743,-0.18723829,0.14226703,-0.42536277,-0.12979901,0.06455416,-0.27727664,0.16311595
TCGA-22-5483-11A-11R-1820-07,0.10227225,0.07816949,-0.22195107,0.1565858,-0.14927155,0.32752523,0.062893584,-0.00087325025,-0.16510193,0.028892703,-0.2821075,-0.09884873,-0.2648765,0.08399674,0.5023645,-0.0543327,-0.18802269,-0.2918779,0.2500546,-0.12376633,0.042332735,0.20021565,-0.33149454,-0.31735256,-0.22124155,-0.1285399,0.2521249,0.13731427,0.2230499,-0.084301606,0.16101563,0.51562124,0.18324286,0.19257854,-0.3018905,-0.19467567,-0.15405935,-0.15332678,0.061116207,-0.636295,0.20653324,-0.20417453,0.23986423,-0.20173942,0.12957811,-0.41643053,-0.06934305,0.040401578,-0.24430688,0.22337295
TCGA-22-5489-11A-01R-1635-07,0.07543346,0.17636651,-0.3196222,0.27213794,-0.20508021,0.22267136,0.033067644,-0.031310216,-0.26840353,0.19705756,-0.3774074,-0.013483557,-0.18242976,0.19554442,0.58797467,0.1072827,-0.12038505,-0.2575132,0.103184335,-0.20134456,0.09356784,0.12930639,-0.38018185,-0.31951523,-0.18845387,-0.06811093,0.1310888,0.18747611,0.13509773,-0.11132454,0.10543373,0.5266401,0.16011328,0.17390986,-0.19375435,-0.14543214,-0.17693049,-0.19448167,0.020671528,-0.7463076,0.22207169,-0.16727035,0.16454385,-0.20086181,0.10401784,-0.42991287,-0.0716837,0.11130631,-0.24421269,0.12236975
TCGA-22-5491-11A-01R-1858-07,0.014667654,0.08763952,-0.19916524,0.19188601,-0.23023093,0.31125093,0.06786382,-0.07386351,-0.1312402,0.051558115,-0.2597793,-0.05295364,-0.21692598,0.108574755,0.5257453,0.0083879735,-0.14697284,-0.26677436,0.049572702,-0.1370047,0.111517556,0.16606414,-0.40837094,-0.35855973,-0.24914816,-0.13486552,0.22023402,0.25279,0.17232302,0.022793192,0.13545094,0.4902842,0.23071513,0.166124,-0.23134959,-0.17396253,-0.19201547,-0.16143395,0.0051996256,-0.6741442,0.19958077,-0.27529094,0.23190235,-0.22894135,0.06625521,-0.4345094,-0.12765636,0.03302255,-0.27000594,0.2589429
TCGA-33-4587-11A-01R-2125-07,0.06743176,0.14231032,-0.34139457,0.17910568,-0.31115896,0.22740833,0.0853791,-0.091357335,-0.118969075,0.119328916,-0.24358982,-0.28806943,-0.2094093,0.23058812,0.50552434,0.10794318,-0.21939129,-0.27654815,-0.090454385,-0.12283338,0.19969909,0.11789633,-0.34246334,-0.57105,-0.15753664,-0.043976113,0.13582516,0.22218645,0.15903027,0.114262395,0.044294197,0.6088637,0.17439574,0.16074936,-0.22869001,-0.118697144,-0.2289385,-0.22215967,0.10214379,-0.6274749,0.1495593,-0.18431076,0.20182724,-0.21333106,0.15832202,-0.3418652,-0.08668104,0.17665233,-0.2794815,0.10113194
TCGA-33-6737-11A-01R-1820-07,0.08482308,0.08011415,-0.1935828,0.2964742,-0.20322455,0.19987035,-0.012293164,-0.22764595,-0.2735508,0.076905355,-0.29288054,-0.023503097,-0.2206148,0.25319463,0.6224126,-0.035519443,-0.09025815,-0.25000715,0.13966213,-0.098853275,0.026838956,0.18568097,-0.5439394,-0.46492392,-0.21806835,-0.0712496,0.2016904,0.11843724,0.16179554,-0.09949469,0.15266947,0.41936705,0.18156514,0.16097276,-0.20232272,-0.16209203,-0.16618708,-0.18322559,0.08920801,-0.6029467,0.14362173,-0.142845,0.18014076,-0.1869289,0.099453166,-0.39316514,-0.094652414,0.06962018,-0.2983725,0.19230157
TCGA-34-7107-11A-01R-1949-07,0.12520072,-0.08076971,-0.024436194,0.18917431,-0.123164035,0.27861425,-0.063194044,-0.041555718,-0.26283967,0.045766167,-0.17938742,0.03256958,-0.13282429,0.15573663,0.47354218,-0.21446638,-0.21298449,-0.18314925,0.20835964,-0.090320885,0.09975119,0.21830773,-0.41745546,-0.3568188,-0.17341031,-0.18044315,0.18691133,0.11303583,0.15994228,-0.11909152,0.060476054,0.50719684,0.16898398,0.11584853,-0.15331207,-0.17690307,-0.1687976,-0.1386857,0.022901984,-0.61772245,0.14975703,-0.11478354,0.22645935,-0.22027235,0.23358442,-0.47542477,-0.05304252,0.13265353,-0.244834,0.135772
TCGA-34-8454-11A-01R-2326-07,0.09404348,-0.0423821,-0.11137455,0.13865434,-0.20231803,0.298636,0.017693449,-0.12139218,-0.20431621,0.15658097,-0.13461028,0.13176493,-0.18058543,0.12246261,0.6142807,-0.12472025,-0.1835991,-0.20987596,0.06432173,-0.14281437,0.12189047,0.18811423,-0.4854017,-0.39204636,-0.16546717,-0.18852662,0.18245065,0.16146672,0.15326098,-0.039588828,0.09142387,0.39395806,0.16401316,0.1581467,-0.18894279,-0.12520997,-0.15137725,-0.18978867,0.023473686,-0.60163903,0.1550267,-0.13704546,0.15647073,-0.10711906,0.17511564,-0.42010835,-0.11068948,0.076301545,-0.26327145,0.08709959
TCGA-39-5040-11A-01R-2125-07,0.07391941,0.12478056,-0.30117244,0.19510388,-0.2749015,0.309522,0.083580695,-0.075930566,-0.076241314,0.11117142,-0.28589332,-0.17568032,-0.22012548,0.19895509,0.53947616,0.077769026,-0.15482959,-0.3164864,-0.09193029,-0.1078212,0.061231006,0.1597587,-0.3437443,-0.48782545,-0.23734249,-0.011781426,0.14903845,0.20020334,0.22278884,0.09192082,0.095642105,0.5498048,0.12833236,0.16120149,-0.25654134,-0.19709884,-0.23543863,-0.10829304,0.17425852,-0.67289114,0.15293086,-0.2542882,0.23019221,-0.23628113,0.08465718,-0.39229977,-0.03381197,0.09375756,-0.33371684,0.20415236
TCGA-43-3394-11A-01R-1758-07,0.0730676,0.21652628,-0.28533056,0.2646908,-0.14573014,0.23793128,0.076182656,-0.14460145,-0.3202287,0.19380656,-0.45901766,0.014628426,-0.2242146,0.2052851,0.6394034,0.0673411,-0.09521298,-0.25832212,0.27637258,-0.16405664,0.02533238,0.1640648,-0.48482284,-0.28453392,-0.20290425,-0.06491153,0.14363034,0.11669678,0.15864958,-0.18179393,0.14869986,0.53535974,0.15825567,0.16536866,-0.17125525,-0.15125318,-0.1456785,-0.16796896,0.11249688,-0.7669991,0.23567502,-0.20012756,0.18451175,-0.15355355,0.124014005,-0.41750565,-0.079743214,0.06174319,-0.2493385,0.12207728
TCGA-43-5670-11A-01R-2125-07,0.10970762,0.167943,-0.30717614,0.24919619,-0.15684137,0.2487932,-0.0061960546,-0.1340245,-0.29439744,0.25567207,-0.42777428,0.13999738,-0.19964246,0.13251568,0.6173371,0.08946123,-0.049850184,-0.24400535,0.11869928,-0.20239037,0.05240971,0.13711654,-0.4549231,-0.27166978,-0.14764936,-0.10267549,0.081368394,0.1318672,0.1550411,-0.15631044,0.095122956,0.51642674,0.11544072,0.11012512,-0.13444765,-0.11058961,-0.17419587,-0.18820944,0.06377012,-0.7179685,0.20686738,-0.1336429,0.139553,-0.14936885,0.16593893,-0.39777166,-0.059955835,0.08118197,-0.2208584,-0.022858497
TCGA-43-6143-11A-01R-1820-07,0.10802348,-0.056271926,-0.09744772,0.14568569,-0.15176043,0.32463023,0.0031090714,-0.039025057,-0.19627261,0.096594624,-0.11554495,0.062890336,-0.17311859,0.091015436,0.52062124,-0.16559738,-0.21341728,-0.20666024,0.09307525,-0.13014759,0.16116536,0.21531712,-0.35632387,-0.37558657,-0.17573258,-0.1984054,0.15254596,0.13654651,0.20387676,-0.041890357,0.053544156,0.49157074,0.17866717,0.15151459,-0.17755964,-0.1357239,-0.18709086,-0.15806152,-0.015831318,-0.5928719,0.12876181,-0.1344794,0.19949609,-0.19027883,0.22483413,-0.43029863,-0.06940011,0.07965901,-0.22367695,0.035899878
TCGA-43-6647-11A-01R-1820-07,0.06304386,0.18342458,-0.21268837,0.21882261,-0.20186523,0.32357162,0.08980356,-0.094071925,-0.20995532,0.1244459,-0.33552486,0.099895045,-0.18349075,0.11266614,0.65853345,0.0003135934,-0.122102745,-0.26623642,0.19216935,-0.17478225,0.033144966,0.17674313,-0.51288044,-0.35231397,-0.25203368,-0.11285294,0.16552946,0.13793433,0.19604456,-0.14139692,0.17699137,0.47834408,0.20106153,0.17472906,-0.2231901,-0.16253251,-0.10254886,-0.12178884,0.085762925,-0.74067754,0.2578567,-0.22561926,0.23642936,-0.13232164,0.09410059,-0.50001913,-0.081484765,0.06037626,-0.30342403,0.25340343
TCGA-43-6771-11A-01R-1820-07,0.08868347,0.06454771,-0.09682272,0.16826257,-0.15714169,0.390403,-0.018264432,0.027869822,-0.15737534,0.08882219,-0.29303816,0.062301308,-0.21941854,0.054994717,0.599942,-0.034555677,-0.22218405,-0.21529105,0.15614209,-0.1255262,0.02386905,0.21445902,-0.4226142,-0.31364152,-0.27932066,-0.17157681,0.20647843,0.15150176,0.2214429,-0.07033652,0.1677337,0.526446,0.19797777,0.18284936,-0.2706206,-0.15888166,-0.19753008,-0.056098785,0.12071597,-0.71972,0.23269223,-0.22442418,0.21838847,-0.20565377,0.12913044,-0.51000535,-0.062062915,0.06849895,-0.31899777,0.2880305
TCGA-43-6773-11A-01R-1949-07,0.12985872,0.059804533,-0.16218126,0.25561777,-0.13104396,0.25431564,-0.047955204,-0.10409577,-0.2879257,0.13698031,-0.34094986,0.130798,-0.16189076,0.16607566,0.58408123,-0.039141353,-0.11379073,-0.20306891,0.18499795,-0.06862805,0.07595792,0.15665492,-0.49168912,-0.39264587,-0.16893105,-0.14667395,0.13592684,0.10070941,0.1822698,-0.15920877,0.0812031,0.44550928,0.16308214,0.13918634,-0.16896707,-0.14563379,-0.14192311,-0.14153236,0.07151283,-0.6495199,0.18640055,-0.09765472,0.15203016,-0.17756088,0.19786066,-0.43239054,-0.058208473,0.09603293,-0.22536358,0.12396507
TCGA-43-7657-11A-01R-2125-07,0.054642215,0.12806477,-0.25877073,0.23353803,-0.2030028,0.2430761,0.016876018,-0.123479076,-0.2973951,0.16382429,-0.33042628,0.052846495,-0.22239855,0.15515964,0.6107915,0.04868749,-0.10231284,-0.2194721,0.077806994,-0.15431727,0.09238501,0.1735588,-0.49021143,-0.38216573,-0.15201537,-0.108102806,0.14513104,0.15321627,0.11719547,-0.09867175,0.107330814,0.4981412,0.18274394,0.17536491,-0.17817989,-0.12876801,-0.13142624,-0.1517232,0.030867156,-0.71223694,0.16617982,-0.15306105,0.15119399,-0.14185238,0.171669,-0.4110442,-0.13358754,0.10262745,-0.22836,0.0418717
TCGA-43-7658-11A-01R-2125-07,0.084545426,0.27992037,-0.41201156,0.26642376,-0.2392297,0.26453957,0.15368477,-0.06693971,-0.20248851,0.26201972,-0.42545292,-0.020176176,-0.15631102,0.17520453,0.63363105,0.20742197,-0.060749266,-0.269084,0.054264154,-0.23006806,0.060053363,0.15060106,-0.3810244,-0.30816847,-0.23828255,-0.040022936,0.15117098,0.2337727,0.16252342,-0.033207014,0.15015754,0.5836391,0.14689201,0.14656469,-0.21162352,-0.14043796,-0.20503749,-0.17882575,0.1235921,-0.76520294,0.25623918,-0.21399023,0.16893707,-0.121079735,0.08564648,-0.4110192,-0.11028374,0.055774156,-0.23480886,0.11109376
TCGA-51-4079-11A-01R-1758-07,0.11035004,0.10455589,-0.18526068,0.20909421,-0.16654292,0.3170789,0.0155928815,-0.03422103,-0.21248099,0.16432047,-0.28641492,0.16136192,-0.22276106,0.09691853,0.56238735,-0.046312563,-0.16903134,-0.20417964,0.07075186,-0.20530204,0.07389501,0.15453012,-0.4630586,-0.24700843,-0.22785091,-0.16324149,0.119882025,0.17396237,0.14084572,-0.11482815,0.13990538,0.45607895,0.18840079,0.1685984,-0.20233363,-0.16394767,-0.12608635,-0.08067131,0.028583659,-0.7069019,0.25732508,-0.25002182,0.17875096,-0.13091606,0.13315032,-0.48235047,-0.120958515,0.07296971,-0.24828804,0.1798327
TCGA-51-4080-11A-01R-1758-07,0.11120742,0.09591447,-0.18359302,0.20821162,-0.15906668,0.3512927,0.07173136,-0.058366165,-0.2021866,0.14842357,-0.2848964,0.092496656,-0.1615813,0.12103868,0.6120603,-0.028596036,-0.13312188,-0.22693296,0.17929643,-0.19058727,0.14040571,0.1390391,-0.46255895,-0.30021864,-0.18684098,-0.17086627,0.11483241,0.18275574,0.1875497,-0.10705058,0.11597362,0.57704955,0.17960618,0.15333332,-0.191827,-0.110225245,-0.1981751,-0.15210478,0.05187434,-0.7811308,0.20608011,-0.12519689,0.15603016,-0.16150074,0.1887826,-0.52409804,-0.09233912,0.1259077,-0.27748418,0.13171129
TCGA-51-4081-11A-01R-1758-07,0.1983266,0.01754246,-0.15339695,0.18545851,-0.093054056,0.3812228,0.048404254,0.024872556,-0.24401902,0.18178917,-0.2914267,0.17492683,-0.093890585,0.08506159,0.5633612,-0.09201335,-0.1719205,-0.1917299,0.05054267,-0.1589848,0.15468474,0.12873152,-0.38859358,-0.2781069,-0.16241895,-0.18350206,0.14549585,0.14874329,0.1546518,-0.119316965,0.08998497,0.55876374,0.1793055,0.15576743,-0.13865356,-0.10888902,-0.18268298,-0.12966537,0.07346948,-0.7640617,0.18170214,-0.09409842,0.17506666,-0.14650899,0.29953992,-0.52127653,-0.009318383,0.13514943,-0.26062635,0.06407957
TCGA-56-7222-11A-01R-2045-07,0.10358581,0.24558955,-0.38605455,0.2546647,-0.23827168,0.3020765,0.22131355,-0.09257871,-0.010884462,0.14334051,-0.35071996,-0.08506408,-0.25601617,0.088272005,0.5320112,0.13128476,-0.06590559,-0.36648178,0.15038602,-0.23320028,-0.034258973,0.23414002,-0.27490127,-0.26920122,-0.29248935,-0.029419597,0.23295109,0.17170033,0.27277562,-0.025874555,0.24716076,0.33687797,0.22750504,0.19936496,-0.2739523,-0.27111438,-0.1432046,-0.21578926,0.18840392,-0.5780288,0.26963395,-0.29062068,0.24022217,-0.19936651,0.0076836636,-0.3927092,-0.042359088,-0.025611367,-0.2127364,0.29437587
